page,price,location,alapterulet,szobak,erkely
127,190 000 Ft/hó,"Budapest XV. kerület, Eötvös utca",54 m2,2,5 m2
127,538 664 Ft/hó,"Budapest V. kerület, Falk Miksa utca",68 m2,2,
127,596 378 Ft/hó,"Budapest V. kerület, Nádor utca 24.",90 m2,2,
127,500 188 Ft/hó,"Budapest IX. kerület, Ráday utca",88 m2,4,
127,303 960 Ft/hó,"Budapest VII. kerület, Károly körút",74 m2,2,
128,350 000 Ft/hó,"Budapest V. kerület, Lipótváros",54 m2,1,
128,423 236 Ft/hó,"Budapest VI. kerület, Lázár utca",47 m2,2,
128,200 000 Ft/hó,"Budapest VII. kerület, Alsó erdősor",50 m2,1 + 2 fél,
128,175 000 Ft/hó,"Budapest VI. kerület, Dessewffy utca",23 m2,1,
128,445 000 Ft/hó,"Budapest II. kerület, Pasaréti út",100 m2,3,13.25 m2
128,240 000 Ft/hó,"Budapest XIV. kerület, Istvánmezei út",43 m2,1 + 1 fél,3 m2
128,275 000 Ft/hó,"Budapest V. kerület, Károlyi kert",50 m2,2,
128,240 000 Ft/hó,"Budapest XII. kerület, Pethényi út",33 m2,1,3 m2
128,300 000 Ft/hó,"Budapest I. kerület, Attila út",75 m2,2 + 1 fél,
128,265 000 Ft/hó,"Budapest XIII. kerület, Taksony utca",35 m2,1,5 m2
128,240 000 Ft/hó,"Budapest XI. kerület, Rátz László utca",50 m2,2,
128,650 000 Ft/hó,"Budapest XI. kerület, Virágkertész utca",105 m2,4 + 2 fél,28 m2
128,260 000 Ft/hó,"Budapest XIV. kerület, Ilosvai Selymes tér",67 m2,2 + 1 fél,80 m2
128,720 000 Ft/hó,"Budapest II. kerület, Árpád fejedelem útja",98 m2,2,3 m2
128,884 948 Ft/hó,"Budapest III. kerület, Flóra utca",150 m2,3,30 m2
128,180 000 Ft/hó,"Budapest XIII. kerület, Szent István körút",47 m2,2,
128,423 236 Ft/hó,"Budapest VII. kerület, Bajza utca 1.",60 m2,2,
128,250 000 Ft/hó,"Budapest XIII. kerület, Csanády utca 4.",75 m2,2,5 m2
128,260 000 Ft/hó,"Budapest IX. kerület, Berzenczey utca",70 m2,2 + 1 fél,6 m2
128,195 000 Ft/hó,"Budapest III. kerület, Kiscelli utca",29 m2,1,
129,320 000 Ft/hó,"Budapest XIII. kerület, Szabolcs utca",45 m2,2,
129,410 000 Ft/hó,"Budapest V. kerület, Veres Pálné utca",120 m2,3,4 m2
129,190 000 Ft/hó,"Budapest XI. kerület, Szabolcska Mihály utca 10.",30 m2,1,
129,430 000 Ft/hó,"Budapest IV. kerület, Wolfner utca 6.",58 m2,3,18 m2
129,380 000 Ft/hó,"Budapest II. kerület, Gábor Áron utca",61 m2,3,10 m2
129,480 000 Ft/hó,"Budapest XIV. kerület, Bosnyák utca 23.",112 m2,4,11 m2
129,250 000 Ft/hó,"Budapest VI. kerület, Külső-Terézváros",26 m2,1,
129,160 000 Ft/hó,"Budapest VII. kerület, Külső-Erzsébetváros",27 m2,1,
129,961 900 Ft/hó,"Budapest VII. kerület, Dohány utca",81 m2,3,3 m2
129,720 000 Ft/hó,"Budapest II. kerület, Bimbó út",108 m2,3,
129,280 000 Ft/hó,"Budapest IX. kerület, Mester utca",68 m2,2 + 1 fél,4 m2
129,850 000 Ft/hó,"Budapest XIII. kerület, Viza utca",120 m2,3 + 1 fél,80 m2
129,500 000 Ft/hó,"Budapest XI. kerület, Ulászló utca",100 m2,4,12 m2
129,220 000 Ft/hó,"Budapest III. kerület, Folyamőr utca",32 m2,1,9 m2
129,900 000 Ft/hó,"Budapest XII. kerület, Goldmark Károly utca",81 m2,3,53 m2
129,230 000 Ft/hó,"Budapest XIII. kerület, Népfürdő utca",40 m2,1,4 m2
129,385 000 Ft/hó,"Budapest XVI. kerület, Kossuth Lajos utca",90 m2,4,15 m2
129,260 000 Ft/hó,"Budapest I. kerület, Attila út 63.",41 m2,2,
129,290 000 Ft/hó,"Budapest II. kerület, Országút",51 m2,2,
129,330 000 Ft/hó,"Budapest VII. kerület, Rákóczi út",72 m2,3,
130,230 000 Ft/hó,"Budapest III. kerület, Pünkösdfürdő utca",31 m2,1,7 m2
130,260 000 Ft/hó,"Budapest IV. kerület, Megyer",50 m2,2,15 m2
130,400 000 Ft/hó,"Budapest II. kerület, Fő utca",50 m2,2,5 m2
130,250 000 Ft/hó,"Budapest VII. kerület, Külső-Erzsébetváros",47 m2,2,
130,260 000 Ft/hó,"Budapest XIV. kerület, Kerepesi út",50 m2,1 + 1 fél,2 m2
130,327 046 Ft/hó,"Budapest V. kerület, Falk Miksa utca",62 m2,3,2 m2
130,220 000 Ft/hó,"Budapest X. kerület, Kőbánya - Óhegyi lakótelep",35 m2,1,
130,950 000 Ft/hó,"Budapest VI. kerület, Paulay Ede utca",133 m2,4,
130,200 000 Ft/hó,"Budapest XIII. kerület, Szabolcs utca",31 m2,1,2 m2
130,295 000 Ft/hó,"Budapest I. kerület, Víziváros",68 m2,3,
130,365 522 Ft/hó,"Budapest V. kerület, Kálmán Imre utca",57 m2,3,
130,438 000 Ft/hó,"Budapest XIII. kerület, Lőportár köz",64 m2,3,8 m2
130,760 000 Ft/hó,"Budapest II. kerület, Selyemakác lakópark",110 m2,4,10 m2
130,300 000 Ft/hó,"Budapest II. kerület, Hárshegyi út",40 m2,1,7 m2
130,350 000 Ft/hó,"Budapest XIX. kerület, Zrínyi utca",50 m2,3,38 m2
130,384 760 Ft/hó,"Budapest VI. kerület, Király utca",80 m2,3,
130,285 000 Ft/hó,"Budapest XIII. kerület, Szabolcs utca",49 m2,2,7 m2
130,335 000 Ft/hó,"Budapest V. kerület, Lipótváros",61 m2,3,
130,220 000 Ft/hó,"Budapest VI. kerület, Podmaniczky utca",24 m2,1,
130,320 000 Ft/hó,"Budapest VII. kerület, Síp utca",49 m2,2,
131,260 000 Ft/hó,"Budapest II. kerület, Battai út",50 m2,2,10 m2
131,750 000 Ft/hó,"Budapest XIII. kerület, Katona József utca 6.",126 m2,4,45 m2
131,1 154 280 Ft/hó,"Budapest XII. kerület, Dániel út",155 m2,4,15 m2
131,275 000 Ft/hó,"Budapest II. kerület, Lipótmezei út",70 m2,2,
131,461 712 Ft/hó,"Budapest III. kerület, Mátyáshegy",90 m2,3,
131,1 385 136 Ft/hó,"Budapest II. kerület, Szemlőhegy",147 m2,5,27 m2
131,765 672 Ft/hó,"Budapest II. kerület, Vérhalom",90 m2,3,12 m2
131,1 385 136 Ft/hó,"Budapest II. kerület, Szemlőhegy",147 m2,5,30 m2
131,384 760 Ft/hó,"Budapest IX. kerület, Lechner Ödön fasor",56 m2,2,4 m2
131,423 236 Ft/hó,"Budapest I. kerület, Batthyány utca",68 m2,2,
131,290 000 Ft/hó,"Budapest V. kerület, Balassi Bálint utca",60 m2,2,6 m2
131,350 000 Ft/hó,"Budapest XIX. kerület, Zrínyi utca",50 m2,3,38 m2
131,690 000 Ft/hó,"Budapest XI. kerület, Bíró László József körút",72 m2,3,20 m2
131,270 000 Ft/hó,"Budapest XI. kerület, Ulászló utca",57 m2,2,0.5 m2
131,300 000 Ft/hó,"Budapest I. kerület, Attila út",60 m2,1 + 1 fél,6 m2
131,220 000 Ft/hó,"Budapest XIV. kerület, Egressy út 73.",55 m2,2,
131,319 000 Ft/hó,"Budapest XIII. kerület, Szabolcs utca",55 m2,2,15 m2
131,711 806 Ft/hó,"Budapest II. kerület, Tárogató út 6.",80 m2,3,36 m2
131,380 000 Ft/hó,"Budapest V. kerület, Aranykéz utca",93 m2,2 + 1 fél,
131,577 140 Ft/hó,"Budapest XII. kerület, Rácz Aladár út",140 m2,3,44 m2
132,250 000 Ft/hó,"Budapest V. kerület, Lipótváros",40 m2,1 + 1 fél,
132,333 000 Ft/hó,"Budapest II. kerület, Tárogató út",65 m2,3,50 m2
132,1 129 800 Ft/hó,"Budapest XII. kerület, Tündér utca",249 m2,4 + 3 fél,26 m2
132,380 000 Ft/hó,"Budapest VII. kerület, Nagy Diófa utca",94 m2,2,4 m2
132,800 000 Ft/hó,"Budapest V. kerület, József nádor tér",85 m2,3,
132,240 000 Ft/hó,"Budapest IX. kerület, Vendel utca 32.",65 m2,2,4 m2
132,961 900 Ft/hó,"Budapest II. kerület, Pasarét",148 m2,4,18 m2
132,220 000 Ft/hó,"Budapest XIV. kerület, Egressy út 73.",55 m2,2,
132,210 000 Ft/hó,"Budapest XI. kerület, Hadak útja",59 m2,3,4.5 m2
132,260 000 Ft/hó,"Budapest III. kerület, Nánási út",47 m2,2,9 m2
132,380 000 Ft/hó,"Budapest I. kerület, Mikó utca",55 m2,3,
132,280 000 Ft/hó,"Budapest XII. kerület, Álom utca 41.",58 m2,2,10 m2
132,450 000 Ft/hó,"Budapest VI. kerület, Munkácsy Mihály utca",74 m2,3,11 m2
132,250 000 Ft/hó,"Budapest X. kerület, Sörgyár utca 41.",49 m2,2,9 m2
132,205 000 Ft/hó,"Budapest XII. kerület, Márvány utca",70 m2,2,
132,220 000 Ft/hó,"Budapest XV. kerület, Nyírpalota út",55 m2,1 + 2 fél,
132,577 140 Ft/hó,"Budapest II. kerület, Fillér utca",85 m2,3,14 m2
132,595 000 Ft/hó,"Budapest XIII. kerület, Frangepán utca",95 m2,3,96 m2
132,450 000 Ft/hó,"Budapest XIII. kerület, Szent István körút",123 m2,4 + 1 fél,
132,413 000 Ft/hó,"Budapest XIII. kerület, Röppentyű utca",74 m2,3,7 m2
133,300 000 Ft/hó,"Budapest V. kerület, Hold utca",55 m2,2 + 1 fél,
133,769 520 Ft/hó,"Budapest III. kerület, Folyondár utca",90 m2,3,62 m2
133,280 000 Ft/hó,"Budapest III. kerület, Nánási út",55 m2,2,14 m2
133,461 712 Ft/hó,"Budapest XII. kerület, Kútvölgy",82 m2,4,18 m2
133,1 154 280 Ft/hó,"Budapest V. kerület, Falk Miksa utca",112 m2,4,
133,200 000 Ft/hó,"Budapest II. kerület, Mandula utca",52 m2,2,
133,295 000 Ft/hó,"Budapest VII. kerület, Nagy Diófa utca",76 m2,1 + 2 fél,
133,280 000 Ft/hó,"Budapest VI. kerület, Király utca",58 m2,2,
133,343 000 Ft/hó,"Budapest XIX. kerület, Ady Endre út",82 m2,4,6.79 m2
133,692 568 Ft/hó,"Budapest I. kerület, Dísz tér",114 m2,3,
133,180 000 Ft/hó,"Budapest IX. kerület, Sobieski János utca",33 m2,1,
133,270 000 Ft/hó,"Budapest I. kerület, Attila út",38 m2,1 + 1 fél,
133,698 000 Ft/hó,"Budapest XIV. kerület, Gyertyán utca",110 m2,4,8.25 m2
133,270 000 Ft/hó,"Budapest V. kerület, Vadász utca 26.",48 m2,2,
133,270 000 Ft/hó,"Budapest V. kerület, Régi posta utca 14.",56 m2,2,7 m2
133,400 000 Ft/hó,"Budapest XI. kerület, Bodajk utca",100 m2,3,20 m2
133,250 000 Ft/hó,"Budapest XII. kerület, Mártonhegy",45 m2,1 + 1 fél,
133,1 731 420 Ft/hó,"Budapest V. kerület, Széchenyi utca",203 m2,5,6 m2
133,270 000 Ft/hó,"Budapest III. kerület, Amfiteátrum utca",51 m2,2 + 1 fél,
133,460 000 Ft/hó,"Budapest XIII. kerület, Pozsonyi út",92 m2,3,2 m2
134,350 000 Ft/hó,"Budapest XII. kerület, Kissvábhegy",75 m2,2 + 1 fél,7.5 m2
134,180 000 Ft/hó,"Budapest XIV. kerület, Ilosvai Selymes utca 76.",31 m2,1,
134,200 000 Ft/hó,"Budapest IX. kerület, Tűzoltó utca",52 m2,2,
134,365 522 Ft/hó,"Budapest XIII. kerület, Juta utca",62 m2,1 + 2 fél,5 m2
134,442 474 Ft/hó,"Budapest VII. kerület, Csengery utca",105 m2,3,
134,303 960 Ft/hó,"Budapest VII. kerület, Károly körút 5.",74 m2,2,
134,923 424 Ft/hó,"Budapest XI. kerület, Kelenföld",112 m2,4,30 m2
134,307 808 Ft/hó,"Budapest VIII. kerület, Bacsó Béla utca 17-23.",44 m2,2,4 m2
134,615 616 Ft/hó,"Budapest II. kerület, Törökvész",100 m2,3,20 m2
134,225 000 Ft/hó,"Budapest V. kerület, József nádor tér",45 m2,2,
134,769 520 Ft/hó,"Budapest II. kerület, Vérhalom",90 m2,3,13 m2
134,750 282 Ft/hó,"Budapest VI. kerület, Liszt Ferenc tér 10.",104 m2,3,15 m2
134,346 284 Ft/hó,"Budapest XIII. kerület, Lehel utca 70-72.",51 m2,2,5 m2
134,769 520 Ft/hó,"Budapest II. kerület, Víziváros",91 m2,3,8 m2
134,260 000 Ft/hó,"Budapest VII. kerület, Damjanich utca",52 m2,2,
134,807 996 Ft/hó,"Budapest IX. kerület, Ráday utca",130 m2,3,
134,461 712 Ft/hó,"Budapest V. kerület, Vadász utca",67 m2,2,
134,961 900 Ft/hó,"Budapest II. kerület, Bimbó út",220 m2,5,30 m2
134,250 000 Ft/hó,"Budapest VI. kerület, Külső-Terézváros",49 m2,2,
134,846 472 Ft/hó,"Budapest II. kerület, Endrődi Sándor utca",131 m2,4,25 m2
135,365 522 Ft/hó,"Budapest V. kerület, Királyi Pál utca",57 m2,2,
135,1 346 660 Ft/hó,"Budapest V. kerület, Belgrád rakpart",147 m2,3,
135,275 000 Ft/hó,"Budapest VI. kerület, Belső-Terézváros",36 m2,1,
135,280 000 Ft/hó,"Budapest III. kerület, Nánási út",55 m2,1 + 1 fél,14 m2
135,731 044 Ft/hó,"Budapest V. kerület, Váci utca",84 m2,3,
135,769 520 Ft/hó,"Budapest III. kerület, Mátyáshegy",90 m2,3,62 m2
135,769 520 Ft/hó,"Budapest VI. kerület, Nagymező utca",111 m2,3,6 m2
135,654 092 Ft/hó,"Budapest XII. kerület, Zugliget",150 m2,4,
135,1 539 040 Ft/hó,"Budapest II. kerület, Lipótmező",150 m2,5,60 m2
135,445 000 Ft/hó,"Budapest XIII. kerület, Angyalföld",78 m2,4,7 m2
135,411 693 Ft/hó,"Budapest VII. kerület, Wesselényi utca",72 m2,3,
135,300 000 Ft/hó,"Budapest VI. kerület, Nagymező utca 28.",56 m2,1 + 2 fél,
135,320 000 Ft/hó,"Budapest II. kerület, Árpád fejedelem útja",65 m2,2,
135,330 000 Ft/hó,"Budapest VI. kerület, Ó utca 5.",45 m2,2,
135,1 000 000 Ft/hó,"Budapest I. kerület, Hunyadi János út 13.",70 m2,3,
135,175 000 Ft/hó,"Budapest IX. kerület, Üllői út",20 m2,1,
135,500 000 Ft/hó,"Budapest XII. kerület, Németvölgyi út",90 m2,2 + 2 fél,6 m2
135,319 000 Ft/hó,"Budapest XIX. kerület, Áchim András utca",88 m2,3,20 m2
135,790 000 Ft/hó,"Budapest II. kerület, Törökvész lejtő",175 m2,6,16 m2
135,400 000 Ft/hó,"Budapest XIII. kerület, Pannónia utca",51 m2,2,10 m2
136,1 481 326 Ft/hó,"Budapest V. kerület, Veres Pálné utca",163 m2,5,2 m2
136,654 092 Ft/hó,"Budapest VII. kerület, Wesselényi utca",81 m2,3,
136,846 472 Ft/hó,"Budapest XII. kerület, Virányos",140 m2,3,
136,449 000 Ft/hó,"Budapest II. kerület, Szent István utca",238 m2,3,17 m2
136,538 279 Ft/hó,"Budapest II. kerület, Pasarét",96 m2,3,
136,1 154 280 Ft/hó,"Budapest I. kerület, Víziváros - Váralja",90 m2,3,
136,200 000 Ft/hó,"Budapest II. kerület, Bolyai utca",35 m2,1 + 1 fél,
136,1 073 480 Ft/hó,"Budapest XI. kerület, Hosszúrét",135 m2,3,70 m2
136,884 948 Ft/hó,"Budapest III. kerület, Mátyáshegy",101 m2,4,45 m2
136,1 539 040 Ft/hó,"Budapest II. kerület, Nyék",230 m2,5,20 m2
136,1 250 470 Ft/hó,"Budapest V. kerület, Lipótváros",155 m2,4,
136,769 520 Ft/hó,"Budapest V. kerület, Szalay utca",100 m2,3,4 m2
136,320 000 Ft/hó,"Budapest IX. kerület, Vaskapu utca",47 m2,2,8 m2
136,280 000 Ft/hó,"Budapest XIII. kerület, Visegrádi utca 57.",72 m2,3 + 1 fél,5 m2
136,360 000 Ft/hó,"Budapest IX. kerület, Vágóhíd utca 1.",51 m2,2,6 m2
136,330 000 Ft/hó,"Budapest IX. kerület, Vágóhíd utca 1.",51 m2,2,6 m2
136,220 000 Ft/hó,"Budapest XV. kerület, Drégelyvár utca",53 m2,2,
136,365 522 Ft/hó,"Budapest IX. kerület, Ipar utca",87 m2,4,
136,500 000 Ft/hó,"Budapest I. kerület, Kapucinus utca",80 m2,1 + 2 fél,
136,395 000 Ft/hó,"Budapest XIV. kerület, Bartl János utca",80 m2,3,20 m2
137,180 000 Ft/hó,"Budapest X. kerület, Kőbánya - Óhegy",37 m2,1,
137,230 000 Ft/hó,"Budapest IX. kerület, Márton utca 12.",40 m2,1 + 1 fél,4 m2
137,1 154 280 Ft/hó,"Budapest II. kerület, Rézmál",130 m2,4,120 m2
137,1 231 232 Ft/hó,"Budapest XII. kerület, Istenhegy - Diósárok",200 m2,4,16 m2
137,384 760 Ft/hó,"Budapest II. kerület, Orló utca",50 m2,2,4 m2
137,600 000 Ft/hó,"Budapest XIII. kerület, Vizafogó - Marinapart",85 m2,3,20 m2
137,290 000 Ft/hó,"Budapest XIII. kerület, Hollán Ernő utca",92 m2,2 + 1 fél,
137,480 000 Ft/hó,"Budapest XXII. kerület, Tábla utca",150 m2,3,75 m2
137,250 000 Ft/hó,"Budapest IX. kerület, Bokréta utca",45 m2,2,5 m2
137,269 332 Ft/hó,"Budapest XIII. kerület, Hollán Ernő utca",40 m2,1,
137,1 038 852 Ft/hó,"Budapest II. kerület, Rózsadomb",125 m2,3,
137,499 000 Ft/hó,"Budapest VI. kerület, Rózsa utca",65 m2,3,
137,285 000 Ft/hó,"Budapest XIII. kerület, Katona József utca",68 m2,2 + 1 fél,2 m2
137,290 000 Ft/hó,"Budapest XIII. kerület, Rózsafa utca",48 m2,2,10 m2
137,200 000 Ft/hó,"Budapest IV. kerület, Temesvári utca",53 m2,2,
137,280 000 Ft/hó,"Budapest IX. kerület, Márton utca",42 m2,2,
137,311 656 Ft/hó,"Budapest VI. kerület, Podmaniczky utca",57 m2,2,
137,690 000 Ft/hó,"Budapest XII. kerület, Határőr út",117 m2,4,3 m2
137,692 568 Ft/hó,"Budapest XII. kerület, Dolgos utca",105 m2,4,10 m2
137,460 000 Ft/hó,"Budapest XIII. kerület, Pozsonyi út",92 m2,3,2 m2
138,692 568 Ft/hó,"Budapest II. kerület, Széher út",115 m2,3,22 m2
138,190 000 Ft/hó,"Budapest III. kerület, Bebo Károly utca",36 m2,1,3 m2
138,330 000 Ft/hó,"Budapest XI. kerület, Nagymákfa utca",70 m2,2 + 1 fél,50 m2
138,240 000 Ft/hó,"Budapest III. kerület, Nánási út",37 m2,1,3 m2
138,290 000 Ft/hó,"Budapest IV. kerület, Wolfner utca",43 m2,2,
138,200 000 Ft/hó,"Budapest XV. kerület, Eötvös utca",37 m2,1,
138,480 950 Ft/hó,"Budapest II. kerület, Törökvész",105 m2,3,10 m2
138,600 000 Ft/hó,"Budapest XIII. kerület, Béke tér 10-11.",95 m2,2 + 2 fél,49 m2
138,230 000 Ft/hó,"Budapest XI. kerület, Lágymányosi utca",45 m2,2,10 m2
138,200 000 Ft/hó,"Budapest III. kerület, Hímző utca",49 m2,2,5 m2
138,190 000 Ft/hó,"Budapest V. kerület, Szent István körút",45 m2,1 + 1 fél,
138,692 568 Ft/hó,"Budapest VI. kerület, Hajós utca",89 m2,3,
138,490 000 Ft/hó,"Budapest III. kerület, Hegesztő utca",185 m2,4,24 m2
138,220 000 Ft/hó,"Budapest XIII. kerület, Pannónia utca",65 m2,2,3 m2
138,790 000 Ft/hó,"Budapest II. kerület, Vérhalom",175 m2,6,15 m2
138,180 000 Ft/hó,"Budapest XI. kerület, Cenkhegy utca",30 m2,1,
138,215 000 Ft/hó,"Budapest XII. kerület, Karthauzi utca",40 m2,1,
138,369 900 Ft/hó,"Budapest XIII. kerület, Váci út",54 m2,2 + 1 fél,
138,180 000 Ft/hó,"Budapest XIV. kerület, Uzsoki utca",24 m2,1,
138,220 000 Ft/hó,"Budapest III. kerület, Szél utca",50 m2,2,3 m2
139,200 000 Ft/hó,"Budapest XIII. kerület, Váci út",32 m2,1,
139,300 000 Ft/hó,"Budapest IX. kerület, Mester utca",42 m2,2,25 m2
139,217 000 Ft/hó,"Budapest IX. kerület, Ferenc körút 43.",54 m2,1 + 1 fél,
139,1 919 952 Ft/hó,"Budapest V. kerület, Steindl Imre utca 7.",181 m2,5,
139,350 000 Ft/hó,"Budapest VI. kerület, Andrássy út",65 m2,3,
139,846 472 Ft/hó,"Budapest XII. kerület, Kútvölgy",130 m2,4,
139,330 000 Ft/hó,"Budapest VII. kerület, Rákóczi út",86 m2,2,
139,330 000 Ft/hó,"Budapest IX. kerület, Vaskapu utca 10-14 A",80 m2,2 + 1 fél,40 m2
139,275 000 Ft/hó,"Budapest XI. kerület, Pajkos utca",75 m2,2 + 1 fél,10 m2
139,240 000 Ft/hó,"Budapest XII. kerület, Ráth György utca",55 m2,2,6 m2
139,538 664 Ft/hó,"Budapest XII. kerület, Orbánhegy",67 m2,2,
139,2 500 940 Ft/hó,"Budapest II. kerület, Vérhalom",150 m2,3,30 m2
139,265 000 Ft/hó,"Budapest XI. kerület, Kelenföld",72 m2,2,16 m2
139,1 077 328 Ft/hó,"Budapest XII. kerület, Orbánhegy",160 m2,5,14 m2
139,229 000 Ft/hó,"Budapest VIII. kerület, Szeszgyár utca",42 m2,2,
139,200 000 Ft/hó,"Budapest XIII. kerület, Angyalföld - Béke-Tatai utcai lakótelep",35 m2,3,
139,300 000 Ft/hó,"Budapest VIII. kerület, József körút",70 m2,3,
139,230 000 Ft/hó,"Budapest VII. kerület, Marek József utca",35 m2,1,
139,390 000 Ft/hó,"Budapest II. kerület, Felső Zöldmáli út",90 m2,4,40 m2
139,500 000 Ft/hó,"Budapest XI. kerület, Kelenföld",92 m2,4,7.5 m2
140,3 074 232 Ft/hó,"Budapest II. kerület, Margit körút",240 m2,8,2 m2
140,842 624 Ft/hó,"Budapest VII. kerület, Dob utca 34-36.",66 m2,2 + 1 fél,100 m2
140,260 000 Ft/hó,"Budapest XIV. kerület, Ond vezér útja 17.",75 m2,3,5 m2
140,461 712 Ft/hó,"Budapest IX. kerület, Vágóhíd utca",80 m2,3,15 m2
140,194 000 Ft/hó,"Budapest VII. kerület, István utca",30 m2,1,
140,290 000 Ft/hó,"Budapest XI. kerület, Köbölkút utca",65 m2,2,10 m2
140,220 000 Ft/hó,"Budapest XI. kerület, Tűzkő utca",49 m2,2,4 m2
140,335 000 Ft/hó,"Budapest XIII. kerület, Szabolcs utca",47 m2,2,8 m2
140,170 000 Ft/hó,"Budapest XIV. kerület, Padlizsán utca",39 m2,1,2 m2
140,573 292 Ft/hó,"Budapest VII. kerület, Dózsa György út 68.",81 m2,3,
140,299 000 Ft/hó,"Budapest XI. kerület, Szentimreváros",83 m2,2,10 m2
140,285 000 Ft/hó,"Budapest V. kerület, Zoltán utca",58 m2,2 + 1 fél,
140,130 000 Ft/hó,"Budapest XVII. kerület, Alsórákoshegy",25 m2,1,
140,299 900 Ft/hó,"Budapest XI. kerület, Fegyvernek utca",62 m2,2 + 1 fél,8 m2
140,270 000 Ft/hó,"Budapest XI. kerület, Bartók Béla út",61 m2,2,
140,310 000 Ft/hó,"Budapest XIII. kerület, Szabolcs utca",54 m2,2,8 m2
140,250 000 Ft/hó,"Budapest V. kerület, Károly körút",78 m2,2,4 m2
140,210 000 Ft/hó,"Budapest III. kerület, Szentendrei út 95.",38 m2,2,
140,461 712 Ft/hó,"Budapest XI. kerület, Bíró László József körút 15.",58 m2,3,16 m2
140,180 000 Ft/hó,"Budapest IX. kerület, Mester utca 83/B",29 m2,1,2 m2
141,180 000 Ft/hó,"Budapest V. kerület, Belváros",33 m2,1,
141,346 284 Ft/hó,"Budapest V. kerület, Alkotmány utca 19.",63 m2,3,
141,1 346 660 Ft/hó,"Budapest XIII. kerület, Pozsonyi út",119 m2,4,12 m2
141,732 968 Ft/hó,"Budapest II. kerület, Selyemakác lakópark",110 m2,3 + 1 fél,6 m2
141,577 140 Ft/hó,"Budapest III. kerület, Perényi út",75 m2,3,10 m2
141,769 520 Ft/hó,"Budapest II. kerület, Guyon Richárd utca",77 m2,3,25 m2
141,249 990 Ft/hó,"Budapest VII. kerület, Nyár utca",55 m2,2,7 m2
141,220 000 Ft/hó,"Budapest V. kerület, Belgrád rakpart",35 m2,1,15 m2
141,350 000 Ft/hó,"Budapest XIII. kerület, Jéggyár utca",82 m2,4,3 m2
141,550 000 Ft/hó,"Budapest II. kerület, Széher út",105 m2,2 + 2 fél,5 m2
141,440 000 Ft/hó,"Budapest XIII. kerület, Röppentyű utca",77 m2,4,7 m2
141,270 000 Ft/hó,"Budapest VI. kerület, Szinyei Merse utca",58 m2,2,16 m2
141,180 000 Ft/hó,"Budapest XIII. kerület, Felka utca",30 m2,1,3 m2
141,150 000 Ft/hó,"Budapest XIV. kerület, Alsórákos",30 m2,1,
141,265 000 Ft/hó,"Budapest XI. kerület, Napkelte utca",35 m2,1,12 m2
141,269 332 Ft/hó,"Budapest VIII. kerület, Kőris utca 2.",38 m2,2,8 m2
141,230 000 Ft/hó,"Budapest XI. kerület, Andor utca",50 m2,2,
141,850 000 Ft/hó,"Budapest XIII. kerület, Vizafogó utca",120 m2,3 + 1 fél,80 m2
141,390 000 Ft/hó,"Budapest XIV. kerület, Kerékgyártó utca",75 m2,1 + 2 fél,17 m2
141,577 140 Ft/hó,"Budapest VIII. kerület, Somogyi Béla utca",91 m2,4,
142,250 000 Ft/hó,"Budapest VII. kerület, Kertész utca",63 m2,2,
142,200 000 Ft/hó,"Budapest II. kerület, Pálos utca",44 m2,1 + 1 fél,5 m2
142,320 000 Ft/hó,"Budapest VIII. kerület, Józsefváros - Magdolnanegyed",60 m2,3,2 m2
142,200 000 Ft/hó,"Budapest XIII. kerület, Fiastyúk utca",40 m2,1,
142,461 712 Ft/hó,"Budapest VII. kerület, Károly körút",70 m2,3,40 m2
142,190 000 Ft/hó,"Budapest XI. kerület, Somogyi út",33 m2,1,
142,200 000 Ft/hó,"Budapest XII. kerület, Beethoven utca",30 m2,1,
142,240 000 Ft/hó,"Budapest XIV. kerület, Félhold utca",56 m2,2,4 m2
142,200 000 Ft/hó,"Budapest IV. kerület, Nádor utca",48 m2,2,5 m2
142,220 000 Ft/hó,"Budapest XI. kerület, Cirmos utca",49 m2,2,
142,210 000 Ft/hó,"Budapest XII. kerület, Németvölgyi út",39 m2,1,
142,220 000 Ft/hó,"Budapest II. kerület, Keleti Károly utca",35 m2,1,3 m2
142,330 000 Ft/hó,"Budapest XIV. kerület, Limanova tér",47 m2,2,3.25 m2
142,270 000 Ft/hó,"Budapest XI. kerület, Bartók Béla út",61 m2,2,
142,750 000 Ft/hó,"Budapest XI. kerület, Bíró László József körút",70 m2,3,20 m2
142,170 000 Ft/hó,"Budapest XIII. kerület, Csanády utca",32 m2,1,
142,280 000 Ft/hó,"Budapest XIX. kerület, Zrínyi utca",38 m2,1,
142,290 000 Ft/hó,"Budapest V. kerület, Semmelweis utca",44 m2,1,
142,550 000 Ft/hó,"Budapest I. kerület, Márvány utca",73 m2,3,7 m2
